"","String","Count"
"956","know_if_you_need",1520
"957","from_all_over_the",1510
"958","i_don't_care_if",1510
"959","of_the_fact_that",1510
"960","to_see_you_again",1510
"961","and_let_me_know",1510
"962","turns_out_to_be",1510
"963","as_much_as_you",1510
"964","we_were_going_to",1510
"965","please_feel_free_to",1510
"966","want_to_talk_to",1500
"967","on_the_verge_of",1500
"968","it_seems_to_be",1500
"969","i_was_about_to",1500
"970","have_to_deal_with",1500
"971","what_you_want_to",1500
"972","it_used_to_be",1490
"973","got_a_lot_of",1490
"974","know_who_you_are",1490
"975","i_was_on_the",1490
"976","been_a_long_time",1490
"977","i_am_so_glad",1490
"978","would_have_to_be",1490
"979","for_most_of_the",1490
"980","the_story_of_the",1490
"981","makes_me_feel_like",1490
"982","make_the_most_of",1490
"983","thanks_for_the_kind",1490
"984","with_the_fact_that",1490
"985","the_fact_that_he",1490
"986","up_the_great_work",1490
"987","is_a_great_way",1490
"988","that_this_is_a",1490
"989","seems_to_be_the",1480
"990","to_go_on_a",1480
"991","you_all_have_a",1480
"992","hey_thanks_for_the",1480
"993","have_a_wonderful_day",1480
"994","wait_to_see_it",1480
"995","this_will_be_a",1480
"996","keep_an_eye_on",1480
"997","had_no_idea_what",1480
"998","one_of_my_favourite",1480
"999","when_i_got_home",1480
"1000","you_need_to_get",1470
"1001","that_you_have_to",1470
"1002","i'll_be_able_to",1470
"1003","for_a_few_hours",1470
"1004","glad_you_like_it",1470
"1005","i_think_i_just",1470
"1006","on_top_of_that",1470
"1007","as_long_as_it",1470
"1008","haven't_been_able_to",1470
"1009","this_is_a_very",1470
"1010","do_you_have_to",1470
"1011","in_front_of_you",1470
"1012","there_will_be_no",1470
"1013","a_glass_of_wine",1470
"1014","felt_like_i_was",1470
"1015","all_i_want_to",1470
"1016","i_don't_care_what",1470
"1017","the_next_couple_of",1470
"1018","on_to_the_next",1460
"1019","at_in_the_morning",1460
"1020","the_fact_that_they",1460
"1021","want_to_know_what",1460
"1022","i'll_be_sure_to",1460
"1023","so_much_for_your",1460
"1024","to_tell_you_that",1460
"1025","the_most_important_thing",1460
"1026","have_a_good_time",1460
"1027","if_you_need_a",1460
"1028","that_it_is_a",1460
"1029","that_one_of_the",1460
"1030","i_think_it's_a",1460
"1031","are_going_to_have",1460
"1032","and_i'm_going_to",1450
"1033","there_you_have_it",1450
"1034","i_do_not_know",1450
"1035","glad_you_liked_it",1450
"1036","the_world_to_me",1450
"1037","in_need_of_a",1450
"1038","a_fan_of_the",1450
"1039","i_had_a_dream",1450
"1040","a_trip_to_the",1450
"1041","the_united_states_and",1450
"1042","way_to_start_the",1450
"1043","with_a_bit_of",1450
"1044","word_of_the_day",1450
"1045","in_a_few_days",1450
"1046","want_to_be_in",1450
"1047","have_the_right_to",1450
"1048","have_the_opportunity_to",1450
"1049","the_best_of_the",1450
"1050","the_fact_that_we",1440
"1051","love_to_see_you",1440
"1052","think_it_would_be",1440
"1053","when_i_went_to",1440
"1054","are_you_talking_about",1440
"1055","you_want_to_go",1440
"1056","if_you_don't_want",1440
"1057","was_the_only_one",1440
"1058","i_have_so_much",1440
"1059","thanks_to_all_the",1440
"1060","i_know_i_have",1440
"1061","so_that_i_could",1440
"1062","an_eye_out_for",1440
"1063","of_the_day_i",1430
"1064","the_past_few_years",1430
"1065","all_i_know_is",1430
"1066","glad_to_hear_it",1430
"1067","feel_the_same_way",1430
"1068","on_one_of_the",1430
"1069","to_give_you_a",1430
"1070","i_don't_get_it",1430
"1071","in_my_life_and",1430
"1072","wish_i_could_have",1430
"1073","there_would_be_no",1430
"1074","i_need_a_new",1430
"1075","to_pick_up_the",1430
"1076","would_like_to_thank",1430
"1077","had_a_great_weekend",1430
"1078","as_long_as_the",1430
"1079","can't_wait_to_go",1430
"1080","and_i_think_i",1420
"1081","to_get_to_know",1420
"1082","don't_know_about_you",1420
"1083","we_are_in_the",1420
"1084","on_the_basis_of",1420
"1085","know_what_that_means",1420
"1086","and_thanks_for_the",1420
"1087","nice_to_see_you",1420
"1088","you_don't_know_what",1420
"1089","to_be_back_in",1420
"1090","but_i_don't_want",1420
"1091","and_i_am_so",1420
"1092","how_do_you_know",1420
"1093","if_you_ask_me",1420
"1094","i_am_thankful_for",1420
"1095","i_will_not_be",1410
"1096","i'd_love_to_see",1410
"1097","i_need_to_find",1410
"1098","by_the_fact_that",1410
"1099","i_think_it_would",1410
"1100","having_a_hard_time",1410
"1101","i_want_to_say",1410
"1102","no_one_wants_to",1410
"1103","i'm_not_sure_i",1410
"1104","is_the_fact_that",1410
"1105","i'm_pretty_sure_i",1410
"1106","here_are_some_of",1410
"1107","i_do_not_want",1410
"1108","give_us_a_call",1410
"1109","in_the_world_is",1410
"1110","but_i_think_it",1410
"1111","i_still_have_a",1410
"1112","you_are_having_a",1410
"1113","for_a_lot_of",1410
"1114","i_have_never_been",1400
"1115","be_a_lot_of",1400
"1116","as_soon_as_we",1400
"1117","follow_me_on_twitter",1400
"1118","it_had_to_be",1400
"1119","on_the_road_to",1400
"1120","i'm_just_going_to",1400
"1121","follow_me_i_love",1400
"1122","not_sure_if_i",1400
"1123","to_go_out_and",1400
"1124","thanks_for_the_tip",1400
"1125","reminds_me_of_the",1400
"1126","but_i_want_to",1400
"1127","it's_one_of_the",1400
"1128","on_the_phone_with",1400
"1129","it_comes_to_the",1400
"1130","in_front_of_my",1390
"1131","what_the_hell_is",1390
"1132","it_is_not_a",1390
"1133","of_my_life_i",1390
"1134","a_good_time_to",1390
"1135","tip_of_the_day",1390
"1136","and_i_need_to",1390
"1137","the_one_and_only",1390
"1138","in_order_to_be",1390
"1139","i_wanna_go_to",1390
"1140","what_it_means_to",1390
"1141","in_the_context_of",1390
"1142","when_i_get_back",1390
"1143","you_going_to_be",1390
"1144","to_do_with_my",1390
"1145","but_you_have_to",1390
"1146","do_i_need_to",1390
"1147","am_i_supposed_to",1390
"1148","are_looking_for_a",1380
"1149","but_i'm_not_sure",1380
"1150","to_see_what_you",1380
"1151","by_the_time_we",1380
"1152","woke_up_this_morning",1380
"1153","as_much_as_the",1380
"1154","if_you_haven't_already",1380
"1155","i_am_not_going",1380
"1156","i_don't_have_the",1380
"1157","and_some_of_the",1380
"1158","for_those_of_us",1380
"1159","you're_going_to_be",1380
"1160","i'm_in_love_with",1380
"1161","i_cant_wait_to",1380
"1162","don't_know_why_i",1380
"1163","quite_a_bit_of",1380
"1164","you_get_a_chance",1370
"1165","hope_you_all_have",1370
"1166","to_catch_up_with",1370
"1167","to_make_up_for",1370
"1168","am_i_going_to",1370
"1169","look_forward_to_your",1370
"1170","we_have_a_new",1370
"1171","just_around_the_corner",1360
"1172","there_has_been_a",1360
"1173","was_the_last_time",1360
"1174","it_needs_to_be",1360
"1175","until_the_end_of",1360
"1176","that_there_was_a",1360
"1177","glad_you_enjoyed_it",1360
"1178","i_knew_it_was",1360
"1179","to_be_the_most",1360
"1180","so_that_we_can",1360
"1181","and_a_couple_of",1360
"1182","you_had_a_good",1360
"1183","as_soon_as_possible",1360
"1184","that_moment_when_you",1360
"1185","i_love_you_guys",1360
"1186","it_would_be_nice",1360
"1187","lots_and_lots_of",1360
"1188","a_picture_of_the",1350
"1189","asked_me_if_i",1350
"1190","i_may_have_to",1350
"1191","to_the_bottom_of",1350
"1192","i_will_try_to",1350
"1193","i_need_to_start",1350
"1194","you_have_to_go",1350
"1195","and_i_know_that",1350
"1196","i_can't_think_of",1350
"1197","just_finished_a_mi",1350
"1198","a_mi_run_with",1350
"1199","it_is_a_great",1350
"1200","i_don't_know_where",1350
"1201","we_live_in_a",1350
"1202","each_and_every_one",1340
"1203","happy_cinco_de_mayo",1340
"1204","to_let_go_of",1340
"1205","the_first_time_since",1340
"1206","in_love_with_you",1340
"1207","what_would_you_do",1340
"1208","that_would_be_awesome",1340
"1209","supposed_to_be_a",1340
"1210","us_know_what_you",1340
"1211","this_is_my_first",1340
"1212","i'm_going_to_do",1340
"1213","as_far_as_the",1340
"1214","are_you_kidding_me",1340
"1215","for_spreading_the_word",1340
"1216","finished_a_mi_run",1340
"1217","hope_you_feel_better",1340
"1218","with_all_of_the",1340
"1219","i_need_to_make",1340
"1220","get_me_wrong_i",1330
"1221","i_can't_tell_you",1330
"1222","for_all_of_your",1330
"1223","story_of_my_life",1330
"1224","so_excited_to_be",1330
"1225","will_be_on_the",1330
"1226","in_a_lot_of",1330
"1227","both_sides_of_the",1330
"1228","where_have_you_been",1330
"1229","think_like_a_man",1330
"1230","the_awkward_moment_when",1330
"1231","going_to_be_on",1330
"1232","may_be_able_to",1330
"1233","be_the_first_to",1330
"1234","have_the_ability_to",1330
"1235","in_the_first_half",1330
"1236","when_it_came_to",1330
"1237","looking_forward_to_this",1330
"1238","i_grew_up_in",1330
"1239","a_big_thank_you",1330
"1240","i_was_a_bit",1330
"1241","the_problem_is_that",1320
"1242","if_i_were_to",1320
"1243","to_one_of_my",1320
"1244","you_think_of_the",1320
"1245","but_i_am_not",1320
"1246","and_there_is_no",1320
"1247","i_know_this_is",1320
"1248","in_a_few_hours",1320
"1249","more_often_than_not",1320
"1250","i_might_have_to",1320
"1251","like_a_lot_of",1320
"1252","i_wanted_to_make",1320
"1253","i_would_have_been",1320
"1254","i_might_as_well",1320
"1255","this_will_be_the",1310
"1256","if_you_are_looking",1310
"1257","i_have_a_new",1310
"1258","if_i_wanted_to",1310
"1259","going_to_be_an",1310
"1260","you_really_want_to",1310
"1261","i_will_be_in",1310
"1262","i_love_the_way",1310
"1263","the_other_day_and",1310
"1264","are_we_going_to",1310
"1265","happy_birthday_to_the",1310
"1266","the_quality_of_the",1310
"1267","need_to_get_a",1310
"1268","a_matter_of_time",1310
"1269","but_there_is_a",1310
"1270","the_first_half_of",1310
"1271","but_it_is_a",1310
"1272","have_to_admit_that",1310
"1273","i_can_see_the",1310
"1274","sounds_like_a_great",1310
"1275","thx_for_the_follow",1310
"1276","i_had_to_get",1310
"1277","are_more_likely_to",1310
"1278","have_nothing_to_do",1310
"1279","the_past_few_days",1310
"1280","the_vast_majority_of",1300
"1281","the_end_of_my",1300
"1282","in_the_center_of",1300
"1283","for_the_next_few",1300
"1284","do_the_same_thing",1300
"1285","had_the_opportunity_to",1300
"1286","i_don't_think_that",1300
"1287","out_of_my_head",1300
"1288","i'm_so_proud_of",1300
"1289","it_makes_me_feel",1300
"1290","and_all_of_the",1300
"1291","but_i'm_going_to",1300
"1292","it_seems_to_me",1300
"1293","for_the_time_being",1300
"1294","is_that_it_is",1300
"1295","i_feel_bad_for",1300
"1296","i_do_have_a",1300
"1297","at_the_back_of",1300
"1298","one_of_the_worst",1300
"1299","was_so_much_fun",1300
"1300","to_see_what_the",1300
"1301","just_got_home_from",1300
"1302","it's_a_good_thing",1300
"1303","two_and_a_half",1300
"1304","we_all_know_that",1300
"1305","i_don't_give_a",1300
"1306","just_a_little_bit",1300
"1307","what_is_wrong_with",1290
"1308","i_can_do_it",1290
"1309","so_i_have_to",1290
"1310","to_me_and_i",1290
"1311","i_wanted_to_share",1290
"1312","doesn't_have_to_be",1290
"1313","to_find_a_way",1290
"1314","the_size_of_a",1290
"1315","martin_luther_king_jr",1290
"1316","on_the_same_day",1290
"1317","do_the_right_thing",1290
"1318","me_so_i_can",1290
"1319","taking_the_time_to",1290
"1320","would_like_to_be",1290
"1321","know_if_you_have",1290
"1322","to_be_a_little",1280
"1323","early_in_the_morning",1280
"1324","with_the_idea_of",1280
"1325","the_two_of_them",1280
"1326","of_the_rest_of",1280
"1327","illinois_incorporated_in_item",1280
"1328","i_haven't_been_on",1280
"1329","have_been_trying_to",1280
"1330","and_i_have_no",1280
"1331","and_i_hope_you",1280
"1332","it_out_of_the",1280
"1333","what_happens_when_you",1280
"1334","big_thank_you_to",1280
"1335","i_just_found_out",1270
"1336","want_to_talk_about",1270
"1337","be_interesting_to_see",1270
"1338","the_part_of_the",1270
"1339","i_need_to_know",1270
"1340","all_i_want_is",1270
"1341","has_to_be_a",1270
"1342","like_the_idea_of",1270
"1343","check_out_the_new",1270
"1344","am_not_going_to",1270
"1345","to_be_a_long",1270
"1346","the_university_of_chicago",1270
"1347","i_do_not_have",1270
"1348","look_forward_to_the",1270
"1349","best_of_luck_to",1270
"1350","you_want_to_get",1270
"1351","hope_everyone_is_having",1270
"1352","to_see_you_soon",1270
"1353","in_such_a_way",1260
"1354","i_am_happy_to",1260
"1355","keep_in_mind_that",1260
"1356","we_need_to_be",1260
"1357","going_on_in_the",1260
"1358","on_the_east_coast",1260
"1359","and_there_is_a",1260
"1360","on_my_way_home",1260
"1361","and_you_know_what",1260
"1362","all_you_need_to",1260
"1363","with_a_couple_of",1260
"1364","i_think_i_may",1260
"1365","i_can't_seem_to",1260
"1366","hope_you_all_had",1260
"1367","to_talk_about_the",1260
"1368","of_the_most_important",1260
"1369","it_was_a_little",1260
"1370","everyone_is_having_a",1260
"1371","as_much_as_we",1260
"1372","is_going_to_have",1250
"1373","the_last_time_you",1250
"1374","in_the_real_world",1250
"1375","was_one_of_my",1250
"1376","today_is_the_day",1250
"1377","want_to_make_sure",1250
"1378","all_the_time_i",1250
"1379","a_cup_of_coffee",1250
"1380","thanks_to_all_of",1250
"1381","great_way_to_start",1250
"1382","are_one_of_the",1250
"1383","on_the_bright_side",1240
"1384","know_about_you_but",1240
"1385","it_is_what_it",1240
"1386","for_a_while_now",1240
"1387","that_i_am_a",1240
"1388","what_do_i_do",1240
"1389","i_went_to_a",1240
"1390","are_looking_forward_to",1240
"1391","is_a_bit_of",1240
"1392","i_was_the_only",1240
"1393","one_at_a_time",1240
"1394","now_is_the_time",1240
"1395","i'd_love_to_hear",1240
"1396","have_to_have_a",1240
"1397","a_lot_of_my",1240
"1398","need_to_make_a",1240
"1399","hope_you_are_having",1240
"1400","thanks_for_coming_out",1240
"1401","i_will_tell_you",1240
"1402","by_the_way_i",1240
"1403","to_get_away_from",1240
"1404","to_give_me_a",1240
"1405","wish_i_was_there",1240
"1406","i_decided_to_go",1230
"1407","the_two_of_us",1230
"1408","the_past_few_weeks",1230
"1409","it's_all_about_the",1230
"1410","to_the_grocery_store",1230
"1411","who_came_out_to",1230
"1412","of_the_time_i",1230
"1413","up_and_down_the",1230
"1414","i_wonder_how_many",1230
"1415","don't_even_know_what",1230
"1416","a_wide_range_of",1230
"1417","have_to_say_i",1230
"1418","never_be_the_same",1230
"1419","have_a_problem_with",1230
"1420","with_a_bunch_of",1230
"1421","gonna_be_a_good",1230
"1422","i_don't_think_it's",1230
"1423","will_be_the_first",1220
"1424","this_has_been_a",1220
"1425","to_name_a_few",1220
"1426","every_time_i_see",1220
"1427","that_is_why_i",1220
"1428","mean_the_world_to",1220
"1429","the_other_way_around",1220
"1430","dancing_with_the_stars",1220
"1431","every_single_one_of",1220
"1432","have_you_seen_the",1220
"1433","i_hate_when_i",1220
"1434","it's_a_beautiful_day",1220
"1435","you_can_get_a",1220
"1436","trying_to_get_a",1220
"1437","if_i_had_to",1220
"1438","of_my_favorite_things",1220
"1439","that_i_will_be",1220
"1440","you_do_not_have",1220
"1441","to_talk_to_me",1220
"1442","i_didn't_even_know",1220
"1443","in_the_heart_of",1220
"1444","they_were_going_to",1220
"1445","looking_forward_to_hearing",1220
"1446","if_i_can_get",1220
"1447","of_the_holy_spirit",1220
"1448","even_if_it_is",1220
"1449","to_think_of_it",1220
"1450","much_as_i_love",1220
"1451","in_a_large_bowl",1210
"1452","as_soon_as_the",1210
"1453","how_many_of_you",1210
"1454","to_share_it_with",1210
"1455","that_i_don't_have",1210
"1456","we_don't_have_to",1210
"1457","think_i_need_to",1210
"1458","take_a_moment_to",1210
"1459","tell_me_about_it",1210
"1460","the_fact_that_you",1210
"1461","having_a_great_time",1210
"1462","get_a_lot_of",1210
"1463","there_is_no_such",1210
"1464","i_hope_you_enjoy",1210
"1465","need_to_find_a",1210
"1466","over_and_over_and",1210
"1467","on_this_day_in",1210
"1468","a_big_part_of",1210
"1469","the_form_of_a",1210
"1470","going_to_be_at",1210
"1471","nothing_more_than_a",1210
"1472","smile_on_my_face",1210
"1473","the_life_of_a",1200
"1474","i'm_going_to_start",1200
"1475","who_do_you_think",1200
"1476","with_all_my_heart",1200
"1477","no_matter_how_many",1200
"1478","and_at_the_same",1200
"1479","for_the_love_of",1200
"1480","on_the_part_of",1200
"1481","and_i_don't_think",1200
"1482","when_are_you_coming",1200
"1483","an_hour_and_a",1200
"1484","on_the_top_of",1200
"1485","spent_a_lot_of",1200
"1486","what_i_can_do",1200
"1487","this_is_gonna_be",1200
"1488","one_way_or_another",1200
"1489","i_wanted_to_go",1190
"1490","feel_like_i_have",1190
"1491","spend_a_lot_of",1190
"1492","for_a_while_i",1190
"1493","the_last_few_weeks",1190
"1494","end_of_the_week",1190
"1495","too_much_of_a",1190
"1496","what_it_takes_to",1190
"1497","thanks_for_a_great",1190
"1498","is_more_important_than",1190
"1499","feel_like_i_am",1190
"1500","the_winner_of_the",1190
"1501","ready_to_go_to",1190
"1502","to_all_my_new",1190
"1503","rest_of_the_week",1190
"1504","for_those_who_are",1190
"1505","my_wife_and_i",1190
"1506","in_the_bottom_of",1190
"1507","in_a_good_mood",1190
"1508","i_used_to_know",1190
"1509","i_didn't_get_to",1190
"1510","has_to_be_the",1190
"1511","towards_the_end_of",1180
"1512","the_first_time_and",1180
"1513","was_able_to_get",1180
"1514","it_was_a_bit",1180
"1515","more_than_a_few",1180
"1516","get_back_to_you",1180
"1517","said_in_a_statement",1180
"1518","i_don't_know_but",1180
"1519","the_past_couple_of",1180
"1520","is_the_only_way",1180
"1521","i_have_so_many",1180
"1522","much_as_i_do",1180
"1523","and_i_don't_want",1180
"1524","do_a_lot_of",1180
"1525","needless_to_say_i",1180
"1526","part_of_my_life",1180
"1527","had_the_pleasure_of",1180
"1528","i_have_come_to",1180
"1529","i_don't_understand_why",1180
"1530","in_the_parking_lot",1180
"1531","i_didn't_have_a",1180
"1532","for_quite_some_time",1180
"1533","and_there_was_a",1180
"1534","s_o_to_the",1180
"1535","in_the_words_of",1180
"1536","what_you_need_to",1170
"1537","really_don't_want_to",1170
"1538","s_o_to_for",1170
"1539","and_out_of_the",1170
"1540","have_to_wait_until",1170
"1541","to_make_a_difference",1170
"1542","looking_forward_to_meeting",1170
"1543","is_subject_to_change",1170
"1544","you_all_had_a",1170
"1545","the_second_half_of",1170
"1546","i_don't_think_i've",1170
"1547","a_whole_bunch_of",1170
"1548","what_are_your_plans",1170
"1549","what_are_you_going",1160
"1550","it_was_time_for",1160
"1551","when_was_the_last",1160
"1552","in_time_for_the",1160
"1553","what_a_beautiful_day",1160
"1554","so_i_can_go",1160
"1555","but_it_is_not",1160
"1556","it_reminds_me_of",1160
"1557","for_minutes_or_until",1160
"1558","at_the_heart_of",1160
"1559","that_would_have_been",1160
"1560","i_thought_that_was",1160
"1561","and_every_one_of",1160
"1562","a_waste_of_time",1160
"1563","i'm_going_to_get",1160
"1564","a_participant_in_the",1160
"1565","and_this_is_the",1160
"1566","a_part_of_it",1160
"1567","i_don't_know_i",1160
"1568","going_to_make_it",1160
"1569","what_happened_to_the",1160
"1570","that_a_lot_of",1160
"1571","that_i_used_to",1160
"1572","in_terms_of_the",1150
"1573","in_the_mood_to",1150
"1574","of_you_who_have",1150
"1575","do_you_think_you",1150
"1576","i_can_get_a",1150
"1577","people_in_the_world",1150
"1578","are_supposed_to_be",1150
"1579","which_is_why_i",1150
"1580","the_head_of_the",1150
"1581","at_the_expense_of",1150
"1582","the_idea_of_a",1150
"1583","can't_wait_to_be",1150
"1584","i_couldn't_help_but",1150
"1585","get_rid_of_the",1150
"1586","i_know_how_to",1150
"1587","what_i_wanted_to",1150
"1588","i_was_so_excited",1140
"1589","i'm_a_big_fan",1140
"1590","that_needs_to_be",1140
"1591","let_you_know_when",1140
"1592","and_i_love_the",1140
"1593","but_i_wanted_to",1140
"1594","a_few_years_back",1140
"1595","please_follow_me_back",1140
"1596","trying_to_find_a",1140
"1597","open_to_the_public",1140
"1598","i_had_to_make",1140
"1599","for_a_few_weeks",1140
"1600","i_think_you_should",1140
"1601","or_something_like_that",1140
"1602","never_be_able_to",1140
"1603","i_don't_know_the",1140
"1604","just_want_to_be",1140
"1605","and_is_subject_to",1140
"1606","for_the_follow_we",1140
"1607","i_cannot_wait_to",1140
"1608","happy_new_year_to",1140
"1609","he_is_going_to",1140
"1610","was_a_bit_of",1140
"1611","getting_ready_to_go",1140
"1612","want_to_be_the",1140
"1613","the_best_in_the",1140
"1614","good_luck_to_all",1140
"1615","to_see_you_guys",1140
"1616","now_that_i_have",1130
"1617","i_found_out_that",1130
"1618","is_the_last_day",1130
"1619","can_you_please_follow",1130
"1620","a_long_way_to",1130
"1621","i_think_it's_time",1130
"1622","now_it's_time_to",1130
"1623","to_see_all_the",1130
"1624","do_you_know_how",1130
"1625","shout_out_to_the",1130
"1626","when_you_have_to",1130
"1627","over_the_last_few",1130
"1628","is_the_best_way",1130
"1629","are_a_couple_of",1130
"1630","so_happy_to_be",1130
"1631","want_to_make_a",1130
"1632","i_don't_know_who",1130
"1633","so_much_so_that",1130
"1634","i_am_so_proud",1130
"1635","thanks_for_letting_me",1130
"1636","but_i_think_it's",1130
"1637","designed_to_provide_a",1130
"1638","provided_as_is_and",1130
"1639","a_shout_out_to",1130
"1640","and_i_decided_to",1130
"1641","some_of_the_things",1130
"1642","i_am_working_on",1130
"1643","at_the_time_and",1130
"1644","able_to_make_it",1130
"1645","to_spend_time_with",1130
"1646","am_going_to_be",1130
"1647","a_little_bit_more",1130
"1648","in_the_spirit_of",1120
"1649","would_be_nice_to",1120
"1650","to_find_out_how",1120
"1651","one_of_the_main",1120
"1652","year_and_a_half",1120
"1653","no_matter_how_hard",1120
"1654","have_to_do_it",1120
"1655","when_you_get_a",1120
"1656","if_you_were_to",1120
"1657","it_could_have_been",1120
"1658","wish_i_could_go",1120
"1659","get_out_of_my",1120
"1660","are_you_looking_for",1120
"1661","will_be_a_great",1120
"1662","and_i_don't_have",1120
"1663","and_of_course_i",1120
"1664","couple_of_years_ago",1120
"1665","chicago_illinois_incorporated_in",1120
"1666","think_of_it_as",1120
"1667","is_a_participant_in",1120
"1668","certain_content_that_appears",1120
"1669","content_that_appears_on",1120
"1670","that_appears_on_this",1120
"1671","comes_from_amazon_services",1120
"1672","from_amazon_services_llc",1120
"1673","this_content_is_provided",1120
"1674","content_is_provided_as",1120
"1675","is_provided_as_is",1120
"1676","as_is_and_is",1120
"1677","is_and_is_subject",1120
"1678","subject_to_change_or",1120
"1679","to_change_or_removal",1120
"1680","change_or_removal_at",1120
"1681","or_removal_at_any",1120
"1682","removal_at_any_time",1120
"1683","thanks_for_spreading_the",1110
"1684","but_for_some_reason",1110
"1685","i_did_not_have",1110
"1686","i_will_be_back",1110
"1687","how_to_do_it",1110
"1688","there_were_a_few",1110
"1689","it_turns_out_that",1110
"1690","to_come_back_to",1110
"1691","and_i_feel_like",1110
"1692","to_know_how_to",1110
"1693","is_gonna_be_a",1110
"1694","for_more_than_a",1110
"1695","it_was_in_the",1110
"1696","but_that_doesn't_mean",1110
"1697","i_can't_wait_until",1110
"1698","a_cup_of_tea",1110
"1699","i'm_on_my_way",1110
"1700","if_you_have_the",1110
"1701","i_had_so_much",1110
"1702","the_people_in_the",1110
"1703","participant_in_the_amazon",1110
"1704","in_the_amazon_services",1110
"1705","the_amazon_services_llc",1110
"1706","services_llc_and_amazon",1110
"1707","llc_and_amazon_eu",1110
"1708","and_amazon_eu_associates",1110
"1709","amazon_eu_associates_programmes",1110
"1710","eu_associates_programmes_designed",1110
"1711","associates_programmes_designed_to",1110
"1712","programmes_designed_to_provide",1110
"1713","to_provide_a_means",1110
"1714","provide_a_means_for",1110
"1715","a_means_for_sites",1110
"1716","means_for_sites_to",1110
"1717","for_sites_to_earn",1110
"1718","sites_to_earn_advertising",1110
"1719","to_earn_advertising_fees",1110
"1720","earn_advertising_fees_by",1110
"1721","advertising_fees_by_advertising",1110
"1722","fees_by_advertising_and",1110
"1723","by_advertising_and_linking",1110
"1724","advertising_and_linking_to",1110
"1725","and_linking_to_amazon.com",1110
"1726","linking_to_amazon.com_amazon.ca",1110
"1727","to_amazon.com_amazon.ca_amazon.co.uk",1110
"1728","amazon.com_amazon.ca_amazon.co.uk_amazon.de",1110
"1729","amazon.ca_amazon.co.uk_amazon.de_amazon.fr",1110
"1730","amazon.co.uk_amazon.de_amazon.fr_amazon.it",1110
"1731","amazon.de_amazon.fr_amazon.it_and",1110
"1732","amazon.fr_amazon.it_and_amazon.es",1110
"1733","amazon.it_and_amazon.es_certain",1110
"1734","and_amazon.es_certain_content",1110
"1735","amazon.es_certain_content_that",1110
"1736","appears_on_this_website",1110
"1737","on_this_website_comes",1110
"1738","this_website_comes_from",1110
"1739","website_comes_from_amazon",1110
"1740","services_llc_and_or",1110
"1741","llc_and_or_amazon",1110
"1742","and_or_amazon_eu",1110
"1743","or_amazon_eu_this",1110
"1744","amazon_eu_this_content",1110
"1745","eu_this_content_is",1110
"1746","can't_wait_to_read",1110
"1747","to_start_the_day",1110
"1748","will_never_be_the",1110
"1749","to_say_thank_you",1110
"1750","all_of_the_above",1110
"1751","need_to_have_a",1110
"1752","a_long_time_and",1110
"1753","to_pick_up_a",1110
"1754","i_went_back_to",1110
"1755","do_not_have_a",1110
"1756","with_one_of_the",1100
"1757","i_know_it_is",1100
"1758","the_inside_of_the",1100
"1759","for_one_of_the",1100
"1760","it_is_to_be",1100
"1761","is_the_key_to",1100
"1762","it_looks_like_a",1100
"1763","get_in_the_way",1100
"1764","all_the_time_but",1100
"1765","don't_want_to_get",1100
"1766","to_the_united_states",1100
"1767","i_know_what_you",1100
"1768","in_the_new_year",1100
"1769","you_want_to_make",1100
"1770","all_the_way_from",1100
"1771","i_have_not_been",1100
"1772","to_some_of_the",1100
"1773","for_the_follow_back",1100
"1774","i_just_got_a",1100
"1775","in_order_to_make",1100
"1776","right_around_the_corner",1100
"1777","and_can't_wait_to",1090
"1778","is_not_a_good",1090
"1779","a_way_to_get",1090
"1780","and_i_know_it",1090
"1781","if_you_need_to",1090
"1782","but_there_is_no",1090
"1783","in_the_wake_of",1090
"1784","the_day_of_the",1090
"1785","to_do_it_again",1090
"1786","i_have_been_a",1090
"1787","i_did_not_know",1090
"1788","on_the_big_screen",1090
"1789","we_will_have_to",1090
"1790","so_i_don't_have",1090
"1791","to_sit_down_and",1090
"1792","i_didn't_know_what",1090
"1793","it_took_me_a",1090
"1794","it_is_a_very",1090
"1795","spread_the_word_about",1090
"1796","i_hope_i_can",1090
"1797","i_think_that_is",1090
"1798","out_of_the_car",1090
"1799","i_think_about_it",1090
"1800","a_long_time_i",1090
"1801","you_for_your_support",1090
"1802","what_would_it_be",1090
"1803","that_sounds_like_a",1090
"1804","first_time_in_a",1090
"1805","rt_thanks_for_the",1090
"1806","needs_to_be_done",1090
"1807","one_of_those_people",1090
"1808","to_be_the_first",1080
"1809","she_was_going_to",1080
"1810","wanted_to_be_a",1080
"1811","and_it_is_a",1080
"1812","going_to_see_the",1080
"1813","i_don't_think_you",1080
"1814","go_to_the_gym",1080
"1815","and_don't_forget_to",1080
"1816","take_a_picture_of",1080
"1817","a_beautiful_day_in",1080
"1818","you_will_be_able",1080
"1819","not_looking_forward_to",1080
"1820","can't_get_enough_of",1080
"1821","i_wanted_to_see",1080
"1822","a_lot_more_than",1080
"1823","to_say_that_the",1080
"1824","the_state_of_the",1080
"1825","do_not_have_to",1080
"1826","sounds_like_a_good",1080
"1827","and_you_will_be",1080
"1828","had_to_go_to",1080
"1829","since_i_was_a",1080
"1830","i_have_to_wait",1080
"1831","i_want_to_thank",1080
"1832","so_happy_for_you",1080
"1833","keep_up_with_the",1070
"1834","for_it_to_be",1070
